srcNodeId,dstNodeId,amount,delay
7,27,1.0,256.9341935134461
1,17,8.0,190.12113947610237
9,18,8.0,274.2618206830507
17,13,1.0,107.88260653798116
7,35,5.0,124.43364874052527
23,34,3.0,373.42796156323817
34,24,3.0,293.38769863339786
11,17,6.0,125.01435969332432
3,28,7.0,163.94040006991412
22,1,8.0,209.67341647972066
15,19,6.0,200.2064445435211
23,2,6.0,180.91840884739383
35,11,9.0,300.02654237450645
20,10,3.0,190.32002478823648
7,1,1.0,188.08627149306352
21,3,9.0,332.3873844011538
3,16,5.0,55.9
5,25,8.0,85.64019370847144
20,33,3.0,194.8323890895662
15,11,7.0,440.68212353667656
2,27,6.0,179.3222197303846
22,29,1.0,162.34582040762504
19,14,8.0,164.03258212840464
8,11,8.0,395.98052299835234
32,27,4.0,179.42031712070238
5,23,2.0,146.8694166318279
21,26,9.0,224.20505706249594
32,21,8.0,256.33091306613005
32,19,7.0,292.8766626270369
29,6,2.0,425.3376584348122
22,28,3.0,114.08258460332745
29,13,9.0,290.39487350364084
5,16,5.0,249.9216282677215
16,9,6.0,292.13674135761545
7,3,3.0,317.86672332087016
32,14,4.0,243.346638324913
22,27,6.0,194.178387746379
1,11,7.0,499.78014105602995
12,24,6.0,68.74065069207577
1,29,5.0,143.68487867312268
22,15,1.0,148.69210257095034
33,5,10.0,132.2794542514822
17,27,7.0,65.2655040378645
13,8,10.0,439.5401997836236
27,8,6.0,308.1065598080089
1,19,6.0,188.17288010616832
31,28,4.0,301.1067578190999
11,27,9.0,267.9816741672509
22,19,2.0,283.21900215896125
8,15,9.0,109.1248699897395
14,11,5.0,436.5037312935591
22,30,7.0,185.39416194972534
23,12,8.0,88.57827592803045
26,23,5.0,337.3154270750067
35,33,1.0,96.59873629332873
9,8,9.0,199.5182976908048
29,12,9.0,89.513919023442
15,34,5.0,334.89301960529576
13,35,6.0,182.9336750203591
4,24,6.0,216.27982100609532
6,27,8.0,243.21558502790856
32,35,10.0,232.50647724488314
4,27,4.0,116.78630770620184
10,7,9.0,110.41271293056786
9,28,1.0,410.63331126845947
27,35,9.0,67.02157129174186
29,34,1.0,307.08623737955224
30,31,2.0,56.82
34,22,5.0,203.79210550379884
25,32,4.0,367.52595018623276
7,33,8.0,61.666521007856716
29,33,7.0,101.49425540213154
26,10,3.0,167.8633597983697
3,4,9.0,195.5605574571499
24,10,8.0,56.76742118229907
22,2,10.0,106.75843830440772
16,7,4.0,229.05277055700725
12,18,10.0,322.3228344979362
33,11,8.0,224.36999999999998
32,30,3.0,268.24762246713203
28,11,3.0,196.34466293284208
24,11,8.0,308.89088727847724
16,27,5.0,221.25018377260244
28,24,1.0,411.80812436219935
6,17,6.0,274.6667212491348
7,12,10.0,128.62882528031952
8,3,3.0,360.9140895726686
16,17,7.0,207.0969463687268
4,9,6.0,242.3410725176045
31,9,7.0,212.15757983873496
16,5,8.0,439.37828499981634
5,2,1.0,198.0602521376665
29,31,7.0,213.78829472801493
27,3,9.0,218.9802775119437
23,19,7.0,56.05
21,28,8.0,289.0198552299238
24,2,3.0,181.85568878420662
35,9,3.0,173.7166161271794
27,34,5.0,189.55189007268268
15,1,6.0,359.5541460151983
21,34,5.0,177.6067482024224
22,13,9.0,191.57989044672638
10,18,10.0,216.3779620024836
18,11,6.0,215.32626444242146
15,3,2.0,280.08791730265386
1,25,1.0,108.34758041334521
25,10,2.0,160.5811104286487
15,22,9.0,119.03175483910643
18,26,2.0,97.82708165789174
31,24,9.0,255.9987413078913
7,10,2.0,60.584961606642416
10,15,8.0,103.55973088546918
20,25,6.0,327.704185762369
35,17,1.0,109.20991474193549
4,31,10.0,230.55823373092537
13,1,5.0,298.28591325643976
32,6,3.0,211.47118325287124
27,22,10.0,124.64184881295544
5,19,5.0,75.18197701232316
27,17,10.0,62.423682531448435
9,29,8.0,69.54967460514737
16,25,6.0,341.68654095713725
25,1,9.0,71.39158629659406
24,5,2.0,264.4444869419258
25,5,3.0,78.36799695090248
22,11,8.0,289.1295389251078
12,23,8.0,82.11055936868352
24,32,3.0,70.20830347037153
4,1,7.0,226.78042402363022
30,6,8.0,253.98880079944666
35,29,5.0,115.40244868385177
6,7,3.0,445.541884773029
15,13,7.0,326.6935469270358
21,31,3.0,108.38245153415029
25,29,9.0,188.75787482022022
3,19,9.0,368.89094734798755
12,13,9.0,296.8230707824416
28,29,9.0,333.0482949996697
20,28,6.0,430.8673232234896
19,29,6.0,80.31816290242418
16,15,3.0,275.21268768886887
30,18,8.0,173.24743289095372
12,4,9.0,209.17145627810902
33,28,2.0,207.82089782056056
24,1,10.0,224.44503644165417
27,31,5.0,156.06541356757378
23,29,8.0,56.01
27,20,10.0,515.7137275736266
13,17,2.0,79.32168705852246
23,33,1.0,145.0070004180145
27,11,3.0,175.89040273582862
27,16,2.0,124.49979872658383
26,33,2.0,311.20485483603545
34,27,4.0,141.8965767315587
5,32,2.0,371.86161175425735
31,25,7.0,153.0066364848326
18,19,2.0,313.36711791291634
29,32,5.0,330.9832070959825
34,35,10.0,197.74127354389304
7,26,9.0,333.7020980449315
23,32,6.0,312.5380106267864
35,22,9.0,81.2281068866099
14,1,5.0,242.12431638678106
18,27,4.0,94.7421175977442
10,8,8.0,57.41491924012372
7,11,10.0,375.41921675106187
27,15,7.0,232.377013485536
17,23,4.0,396.00653007302105
35,6,2.0,271.13355335949643
14,10,3.0,307.6612892077785
5,18,10.0,258.72499850928943
23,28,2.0,253.12070121993983
14,22,9.0,250.76417866912846
7,4,1.0,165.96352512175238
10,23,1.0,149.38462643770495
32,15,7.0,187.59550806843583
27,26,5.0,202.8214630826311
29,3,8.0,358.9697178865722
14,12,6.0,131.25993245330335
23,30,2.0,204.9042382150848
13,27,9.0,123.31923127489296
1,31,9.0,110.87227939612137
22,25,1.0,172.05252208361617
12,34,7.0,321.1350680226181
26,31,5.0,305.40494511757095
31,2,4.0,175.77275529171973
11,7,4.0,432.8842556061262
24,18,5.0,217.34902819133245
30,29,8.0,151.14581997082024
5,11,5.0,464.4466650120007
33,2,8.0,126.961538230875
34,28,10.0,304.8214501106803
2,33,1.0,174.87522826521132
10,20,6.0,122.69461987164098
22,35,8.0,98.8014691288873
8,10,1.0,108.148910416083
4,13,10.0,208.40839273043673
1,13,1.0,241.56157721928668
8,1,7.0,270.9389511205792
3,6,9.0,267.1259817415035
34,19,4.0,303.82764584108565
13,4,9.0,275.19948724531764
5,20,9.0,174.9721713927653
13,31,3.0,377.36767610940956
15,20,10.0,310.3473549721426
5,7,6.0,75.47054541238124
12,26,4.0,318.2762734591897
27,7,2.0,201.5603617896966
1,28,1.0,321.0183740497402
5,13,9.0,442.4843709605809
33,16,2.0,223.8612776796548
29,16,7.0,434.2122310330271
31,11,9.0,331.81779895091523
28,8,3.0,219.78594826997875
19,10,5.0,217.25144424345697
29,9,1.0,109.07158165104958
16,33,3.0,190.22312760412171
2,19,9.0,216.53652022224736
22,31,6.0,222.8075183295664
17,2,5.0,146.12357052290224
2,4,3.0,64.73251781806566
26,32,3.0,70.26061653528913
18,3,5.0,98.4519516536881
16,19,6.0,545.9769560009915
35,2,8.0,198.1065979230686
10,17,9.0,168.80939171534934
21,6,1.0,342.63413798661816
18,8,3.0,220.83847734706177
5,9,3.0,192.88965180758987
31,6,6.0,492.3989699571701
13,24,1.0,318.21798238941653
22,8,3.0,171.39088897488253
28,34,1.0,317.69086166733433
23,18,8.0,364.9252630086616
10,9,3.0,204.60056027838306
16,22,7.0,199.9032535639841
35,25,1.0,210.3547799431216
2,34,4.0,181.22695830090947
24,21,7.0,280.1756067823634
24,31,4.0,224.26873316003153
25,26,1.0,317.6383125160825
26,7,3.0,178.6671271629923
18,5,3.0,219.51627727079585
33,18,7.0,218.58122818354082
20,4,10.0,357.129975069311
2,18,8.0,117.54891562981659
3,11,9.0,216.25686456288383
8,7,3.0,141.88406283999663
11,9,5.0,511.69815448079333
31,7,7.0,218.01300713204205
26,8,8.0,120.6720182949642
35,21,4.0,127.74361019663348
19,9,1.0,120.29283813857907
13,14,1.0,341.74053342160994
35,16,10.0,274.7069329203664
24,34,4.0,302.13327773458286
23,16,3.0,407.94261196529436
15,24,10.0,125.60303734538554
1,23,3.0,174.94225951188787
34,21,1.0,300.71809322018964
17,14,3.0,503.3878942293498
4,34,2.0,278.5100821536278
4,15,6.0,94.98905541152149
2,13,8.0,173.90801826708494
7,14,8.0,189.3459203333995
12,25,1.0,180.23501206728145
31,21,2.0,67.79511367025879
29,4,9.0,115.01051405839124
10,1,7.0,169.7026983410202
12,16,3.0,423.8899883769853
34,10,3.0,262.3857024753408
25,7,2.0,69.76886510722073
25,8,6.0,233.64471418054643
17,33,2.0,112.66999999999999
3,21,9.0,256.6873624851638
31,33,2.0,97.32221213973828
30,34,2.0,251.3146387478086
8,12,10.0,183.90361066653008
15,30,8.0,310.46756630857317
29,15,9.0,217.10510095065231
15,14,7.0,324.62735510748996
13,32,1.0,297.6072379096839
31,34,9.0,325.1750713595099
10,34,10.0,247.49240974530312
6,18,5.0,147.36747121292203
1,3,3.0,354.2985503953259
11,12,10.0,569.5009194313043
1,2,10.0,266.3724850811884
17,22,6.0,83.98558371604533
5,17,10.0,306.25400328304374
10,27,6.0,224.17214062779897
14,35,2.0,421.868826553051
26,17,7.0,208.1855618572207
7,13,10.0,261.33570306411144
14,6,5.0,518.8806166287794
